Date,Store,Dept,Weekly_Sales
2013-01-11,1,27,1730.7728
2013-01-11,1,28,638.3244000000002
2013-01-11,1,29,4421.116599999999
2013-01-11,1,30,2497.497200000001
2013-01-11,1,31,2044.8876999999995
2013-01-11,1,32,4777.739400000003
2013-01-11,1,33,3550.0336999999995
2013-01-11,1,34,8783.725699999999
2013-01-11,1,35,2026.0183000000013
2013-01-11,1,36,757.5113000000002
2013-01-11,1,37,2916.0190000000016
2013-01-11,1,38,77366.69560000004
2013-01-11,1,40,63157.508999999955
2013-01-11,1,41,437.7749
2013-01-11,1,42,7707.889399999998
2013-01-11,1,44,4126.0901
2013-01-11,1,46,16913.845499999992
2013-01-11,1,48,1080.36
2013-01-11,1,49,11456.270100000009
2013-01-11,1,52,1720.7997999999989
2013-01-11,1,55,11635.851500000004
2013-01-11,1,56,967.5864
2013-01-11,1,58,2994.0929000000006
2013-01-11,1,59,253.89100000000005
2013-01-11,1,60,1202.058000000001
2013-01-11,1,67,6972.315600000001
2013-01-11,1,71,2535.1311000000005
2013-01-11,1,72,38236.963800000005
2013-01-11,1,74,12823.520500000008
2013-01-11,1,79,35013.08870000002
2013-01-11,1,80,18647.194700000004
2013-01-11,1,81,30580.7388
2013-01-11,1,82,19414.5889
2013-01-11,1,83,6520.145500000001
2013-01-11,1,85,3065.3045999999995
2013-01-11,1,87,49065.2714
2013-01-11,1,90,89663.83010000002
2013-01-11,1,91,70928.24750000004
2013-01-11,1,92,100000.0
2013-01-11,1,93,80410.90019999996
2013-01-11,1,94,65775.97150000006
2013-01-11,1,95,99990.4334
2013-01-11,1,96,29916.773700000005
2013-01-11,1,97,36897.07450000001
2013-01-11,1,98,11829.8062
2013-01-18,1,1,18050.620499999994
2013-01-18,1,2,43319.346700000024
2013-01-18,1,3,12632.267999999998
2013-01-18,1,4,35570.2932
2013-01-18,1,5,20682.141300000003
2013-01-18,1,6,2500.584199999999
2013-01-18,1,7,10155.314900000005
2013-01-18,1,8,35544.16060000003
2013-01-18,1,9,14488.750400000008
2013-01-18,1,10,24655.1806
2013-01-18,1,11,21240.41690000002
2013-01-18,1,12,7905.2197
2013-01-18,1,13,37699.940100000014
2013-01-18,1,14,13857.621699999985
2013-01-18,1,16,5822.6223
2013-01-18,1,17,8528.040999999996
2013-01-18,1,18,8304.486600000002
2013-01-18,1,19,935.5425000000007
2013-01-18,1,20,3495.9664000000025
2013-01-18,1,21,7385.523699999996
2013-01-18,1,22,7718.388500000001
2013-01-18,1,23,15870.445199999984
2013-01-18,1,24,4998.774199999999
2013-01-18,1,25,6325.2914999999975
2013-01-18,1,26,4700.7801
2013-01-18,1,27,1878.1684
2013-01-18,1,28,795.3104999999997
2013-01-18,1,29,5059.629400000002
2013-01-18,1,30,2676.1438000000016
2013-01-18,1,31,2834.2167000000018
2013-01-18,1,32,4754.622400000007
2013-01-18,1,33,3625.8143999999993
2013-01-18,1,34,8035.096300000005
2013-01-18,1,35,1903.2331000000022
2013-01-18,1,36,689.2991999999998
2013-01-18,1,37,2631.362100000003
2013-01-18,1,38,77222.18889999995
2013-01-18,1,40,61047.8901
2013-01-18,1,41,426.1042000000001
2013-01-18,1,42,7240.260299999997
2013-01-18,1,44,4234.108400000001
2013-01-18,1,45,20.336000000000023
2013-01-18,1,46,16160.485499999999
2013-01-18,1,48,815.43
2013-01-18,1,49,11192.844500000001
2013-01-18,1,52,1808.926699999999
2013-01-18,1,54,31.108400000000042
2013-01-18,1,55,12204.423100000005
2013-01-18,1,56,1057.5638999999999
2013-01-18,1,58,2320.099
2013-01-18,1,59,331.73959999999994
2013-01-18,1,60,748.5137
2013-01-18,1,67,6343.954400000003
2013-01-18,1,71,2275.9444999999982
2013-01-18,1,72,40506.5041
2013-01-18,1,74,11895.730199999998
2013-01-18,1,79,32626.40020000002
2013-01-18,1,80,18049.258
2013-01-18,1,81,30207.731300000007
2013-01-18,1,82,19508.988
2013-01-18,1,83,6635.337100000004
2013-01-18,1,85,3033.1867999999986
2013-01-18,1,87,44916.69839999997
2013-01-18,1,90,86250.2562
2013-01-18,1,91,67306.60780000003
2013-01-18,1,92,100000.0
2013-01-18,1,93,78730.391
2013-01-18,1,94,67000.87960000004
2013-01-18,1,95,99751.26839999996
2013-01-18,1,96,29954.176900000006
2013-01-18,1,97,36059.563100000014
2013-01-18,1,98,11882.601100000005
2013-01-25,1,1,18155.103599999984
2013-01-25,1,2,42428.2885
2013-01-25,1,3,11808.689200000004
2013-01-25,1,4,34599.625700000004
2013-01-25,1,5,21199.146799999988
2013-01-25,1,6,2379.859199999997
2013-01-25,1,7,11079.610100000007
2013-01-25,1,8,35208.194300000025
2013-01-25,1,9,14648.318200000002
2013-01-25,1,10,24811.866600000012
2013-01-25,1,11,19693.58330000001
2013-01-25,1,12,9061.157800000004
2013-01-25,1,13,37581.99289999999
2013-01-25,1,14,13713.565600000005
2013-01-25,1,16,10008.416899999997
2013-01-25,1,17,8213.095100000002
2013-01-25,1,18,1678.4300999999996
2013-01-25,1,19,948.0449000000004
2013-01-25,1,20,3829.4186000000004
2013-01-25,1,21,6972.204500000001
2013-01-25,1,22,6453.537400000004
2013-01-25,1,23,14706.335899999996
2013-01-25,1,24,4162.0973
2013-01-25,1,25,6242.489200000002
2013-01-25,1,26,4599.545299999999
2013-01-25,1,27,1428.5525999999995
2013-01-25,1,28,671.0595000000004
2013-01-25,1,29,4164.933500000003
2013-01-25,1,30,2717.968100000002
2013-01-25,1,31,1936.8894
2013-01-25,1,32,4765.783800000007
2013-01-25,1,33,3500.5970999999986
2013-01-25,1,34,8031.677400000003
2013-01-25,1,35,1838.8579000000004
2013-01-25,1,36,427.3751
2013-01-25,1,37,2402.432800000003
2013-01-25,1,38,72015.53149999995
2013-01-25,1,40,60297.377700000005
2013-01-25,1,41,400.5812000000001
2013-01-25,1,42,7854.248800000004
2013-01-25,1,44,4151.082199999999
2013-01-25,1,46,16730.86029999999
2013-01-25,1,48,821.75
2013-01-25,1,49,11386.254900000009
2013-01-25,1,52,1796.0684999999985
2013-01-25,1,54,20.870800000000003
2013-01-25,1,55,11291.072499999995
2013-01-25,1,56,1359.7271999999998
2013-01-25,1,58,2129.44
2013-01-25,1,59,287.55379999999985
2013-01-25,1,60,854.9559999999998
2013-01-25,1,67,5271.382999999997
2013-01-25,1,71,2295.9261999999985
2013-01-25,1,72,41340.32210000002
2013-01-25,1,74,11666.273399999996
2013-01-25,1,79,30014.26980000004
2013-01-25,1,80,17294.585000000006
2013-01-25,1,81,28926.14710000001
2013-01-25,1,82,17957.4779
2013-01-25,1,83,6071.729300000002
2013-01-25,1,85,2960.617099999999
2013-01-25,1,87,46649.89049999995
2013-01-25,1,90,80348.12399999998
2013-01-25,1,91,59759.82650000004
2013-01-25,1,92,100000.0
2013-01-25,1,93,68150.66880000004
2013-01-25,1,94,63708.08560000002
2013-01-25,1,95,99933.03379999999
2013-01-25,1,96,31208.343599999993
2013-01-25,1,97,31768.092500000024
2013-01-25,1,98,11090.815400000016
2013-01-25,1,99,77.58939999999998
2013-02-01,1,1,24215.353300000013
2013-02-01,1,2,50607.84590000003
2013-02-01,1,3,11669.693200000012
2013-02-01,1,4,41449.26519999998
2013-02-01,1,5,28548.4604
2013-02-01,1,6,4673.116200000002
2013-02-01,1,7,18044.968199999992
2013-02-01,1,8,40321.55080000001
2013-02-01,1,9,25046.025700000002
2013-02-01,1,10,36019.59609999997
2013-02-01,1,11,25999.62619999999
2013-02-01,1,12,11003.245399999998
2013-02-01,1,13,43038.944400000015
2013-02-01,1,14,16658.03250000001
2013-02-01,1,16,13157.273299999999
2013-02-01,1,17,10198.621199999989
2013-02-01,1,18,3677.4718
2013-02-01,1,19,992.5375000000001
2013-02-01,1,20,4711.337100000001
2013-02-01,1,21,8215.3681
2013-02-01,1,22,10285.1621
2013-02-01,1,23,21441.95629999999
2013-02-01,1,24,5769.439499999999
2013-02-01,1,25,10338.4653
2013-02-01,1,26,7521.482999999999
2013-02-01,1,27,1660.5692000000008
2013-02-01,1,28,700.1516999999997
2013-02-01,1,29,5441.1475999999975
2013-02-01,1,30,3595.192700000001
2013-02-01,1,31,2020.0911000000008
2013-02-01,1,32,8507.090599999994
2013-02-01,1,33,6030.364300000005
2013-02-01,1,34,13308.103499999996
2013-02-01,1,35,2662.3764000000024
2013-02-01,1,36,1112.4478000000008
2013-02-01,1,37,3186.2584000000006
2013-02-01,1,38,84435.52199999994
2013-02-01,1,40,66735.93869999997
2013-02-01,1,41,450.6655000000001
2013-02-01,1,42,9184.474799999993
2013-02-01,1,44,4800.677700000003
2013-02-01,1,45,17.55730000000002
2013-02-01,1,46,21754.6629
2013-02-01,1,48,814.8987000000001
2013-02-01,1,49,12730.18120000001
2013-02-01,1,52,2326.9302
2013-02-01,1,54,48.106200000000044
2013-02-01,1,55,14488.154200000014
2013-02-01,1,56,3181.534199999999
2013-02-01,1,58,3712.0631
2013-02-01,1,59,222.08479999999992
2013-02-01,1,60,1159.89
2013-02-01,1,67,7496.996500000005
2013-02-01,1,71,4666.333799999999
2013-02-01,1,72,63980.53810000001
2013-02-01,1,74,13127.641500000002
2013-02-01,1,79,43602.29659999996
2013-02-01,1,80,18410.25009999999
2013-02-01,1,81,32242.686300000005
2013-02-01,1,82,20588.195399999997
2013-02-01,1,83,6064.060100000003
2013-02-01,1,85,3048.472599999998
2013-02-01,1,87,62574.72080000001
2013-02-01,1,90,88767.03130000003
2013-02-01,1,91,65043.853599999966
2013-02-01,1,92,100000.0
2013-02-01,1,93,75276.70429999998
2013-02-01,1,94,62595.56150000004
2013-02-01,1,95,100000.0
2013-02-01,1,96,33147.400299999994
2013-02-01,1,97,34203.80599999999
2013-02-01,1,98,12903.092800000002
2013-02-01,1,99,382.5323999999999
2013-02-08,1,1,37471.33580000002
2013-02-08,1,2,50914.257300000005
2013-02-08,1,3,12829.172600000009
2013-02-08,1,4,40952.48649999998
2013-02-08,1,5,32176.702500000014
2013-02-08,1,6,5517.187399999998
2013-02-08,1,7,19344.649999999994
2013-02-08,1,8,39350.67300000001
2013-02-08,1,9,24603.60950000001
2013-02-08,1,10,34400.93039999997
2013-02-08,1,11,26008.015900000002
2013-02-08,1,12,11218.185300000001
2013-02-08,1,13,42719.70750000005
2013-02-08,1,14,16624.568600000002
2013-02-08,1,16,15434.806100000003
2013-02-08,1,17,10143.249599999986
2013-02-08,1,18,12212.121199999985
2013-02-08,1,19,1163.4274999999993
2013-02-08,1,20,4932.035699999996
2013-02-08,1,21,8145.292399999998
2013-02-08,1,22,10850.192199999996
2013-02-08,1,23,21909.511499999975
2013-02-08,1,24,6128.792899999998
2013-02-08,1,25,10714.155799999999
2013-02-08,1,26,8280.5784
2013-02-08,1,27,1864.0312000000008
2013-02-08,1,28,711.4380999999994
2013-02-08,1,29,5867.005999999997
2013-02-08,1,30,3882.683599999996
2013-02-08,1,31,1908.1608000000006
2013-02-08,1,32,10265.484399999996
2013-02-08,1,33,6688.571000000004
2013-02-08,1,34,13977.087199999998
2013-02-08,1,35,2861.9743000000003
2013-02-08,1,36,1298.5176000000008
2013-02-08,1,37,3207.0301000000013
2013-02-08,1,38,86509.00809999996
2013-02-08,1,40,65521.02980000003
2013-02-08,1,41,621.9905000000001
2013-02-08,1,42,8975.337299999996
2013-02-08,1,44,5391.1251000000075
2013-02-08,1,45,30.028999999999993
2013-02-08,1,46,21841.4787
2013-02-08,1,48,638.2893
2013-02-08,1,49,14361.84600000001
2013-02-08,1,52,2336.0161999999996
2013-02-08,1,55,14269.711700000013
2013-02-08,1,56,3902.607499999998
2013-02-08,1,58,3574.9343
2013-02-08,1,59,199.64029999999985
2013-02-08,1,60,1134.2340000000002
2013-02-08,1,67,11885.375700000008
2013-02-08,1,71,5706.591300000004
2013-02-08,1,72,76392.97469999998
2013-02-08,1,74,12826.488599999997
2013-02-08,1,79,44370.735199999974
2013-02-08,1,80,19377.659699999982
2013-02-08,1,81,32204.95790000001
2013-02-08,1,82,21143.128299999982
2013-02-08,1,83,6049.556600000005
2013-02-08,1,85,3251.7887999999984
2013-02-08,1,87,60482.95429999997
2013-02-08,1,90,92146.00909999998
2013-02-08,1,91,73781.82109999999
2013-02-08,1,92,100000.0
2013-02-08,1,93,78057.62360000004
2013-02-08,1,94,64853.29460000005
2013-02-08,1,95,100000.0
2013-02-08,1,96,34321.89819999998
2013-02-08,1,97,36589.27789999997
2013-02-08,1,98,14296.38040000001
2013-02-08,1,99,1993.7843
2013-02-15,1,1,35440.9358
2013-02-15,1,2,47539.15910000002
2013-02-15,1,3,13135.824400000009
2013-02-15,1,4,36809.25299999998
2013-02-15,1,5,33785.62069999999
2013-02-15,1,6,4804.537199999999
2013-02-15,1,7,17980.02580000001
2013-02-15,1,8,37564.36159999999
2013-02-15,1,9,23080.0504
2013-02-15,1,10,36395.295199999964
2013-02-15,1,11,24352.250800000005
2013-02-15,1,12,9281.466999999986
2013-02-15,1,13,39235.41130000001
2013-02-15,1,14,17642.451900000007
2013-02-15,1,16,14129.105600000008
2013-02-15,1,17,9769.522399999993
2013-02-15,1,18,13469.035099999996
2013-02-15,1,19,909.9556999999992
2013-02-15,1,20,5137.919499999996
2013-02-15,1,21,8125.5232999999935
2013-02-15,1,22,10306.652799999989
2013-02-15,1,23,22411.96779999998
2013-02-15,1,24,6002.9067000000005
2013-02-15,1,25,10669.9144
2013-02-15,1,26,7968.069999999996
2013-02-15,1,27,1922.6540999999997
2013-02-15,1,28,710.7363
2013-02-15,1,29,6116.632599999999
2013-02-15,1,30,3676.981499999999
2013-02-15,1,31,1997.2427000000007
2013-02-15,1,32,10118.801899999999
2013-02-15,1,33,6687.249100000004
2013-02-15,1,34,13774.791299999993
2013-02-15,1,35,2727.781100000002
2013-02-15,1,36,1788.6166000000003
2013-02-15,1,37,3089.7903000000038
2013-02-15,1,38,80863.87760000004
2013-02-15,1,40,62580.65309999997
2013-02-15,1,41,656.9067000000001
2013-02-15,1,42,8308.849999999993
2013-02-15,1,44,5343.524000000006
2013-02-15,1,45,23.926700000000015
2013-02-15,1,46,21704.75499999999
2013-02-15,1,48,939.2597999999999
2013-02-15,1,49,13102.069500000009
2013-02-15,1,52,2075.0843000000004
2013-02-15,1,54,108.59500000000001
2013-02-15,1,55,14370.895700000005
2013-02-15,1,56,3974.536499999998
2013-02-15,1,58,3051.9271999999996
2013-02-15,1,59,194.86869999999988
2013-02-15,1,60,868.0340000000003
2013-02-15,1,67,10855.219100000006
2013-02-15,1,71,4884.7206000000015
2013-02-15,1,72,69319.02829999998
2013-02-15,1,74,12981.235699999996
2013-02-15,1,79,33954.435000000034
2013-02-15,1,80,19130.045799999974
2013-02-15,1,81,31361.12720000001
2013-02-15,1,82,21067.252799999995
2013-02-15,1,83,6594.637300000006
2013-02-15,1,85,3547.3951000000006
2013-02-15,1,87,51857.88020000001
2013-02-15,1,90,90410.24649999994
2013-02-15,1,91,72871.25689999996
2013-02-15,1,92,100000.0
2013-02-15,1,93,77394.72300000003
2013-02-15,1,94,66498.78200000005
2013-02-15,1,95,100000.0
2013-02-15,1,96,31559.414599999975
2013-02-15,1,97,36510.415900000015
2013-02-15,1,98,13763.629100000002
2013-02-15,1,99,550.4313
2013-02-22,1,1,28761.818700000007
2013-02-22,1,2,47538.72790000002
2013-02-22,1,3,13513.712200000004
2013-02-22,1,4,36443.48069999999
2013-02-22,1,5,31369.883399999977
2013-02-22,1,6,4569.4472000000005
2013-02-22,1,7,17465.049600000013
2013-02-22,1,8,37321.83259999998
2013-02-22,1,9,23991.054500000002
2013-02-22,1,10,35401.75029999998
2013-02-22,1,11,23357.598700000006
2013-02-22,1,12,9218.157499999988
2013-02-22,1,13,39420.3089
2013-02-22,1,14,17328.9685
2013-02-22,1,16,14060.490600000008
2013-02-22,1,17,9717.998199999996
2013-02-22,1,18,9268.470900000004
2013-02-22,1,19,889.3282999999996
2013-02-22,1,20,5075.685399999999
2013-02-22,1,21,7919.388599999995
2013-02-22,1,22,9167.811699999997
2013-02-22,1,23,22055.439899999987
2013-02-22,1,24,5902.6191
2013-02-22,1,25,10694.852900000004
2013-02-22,1,26,7671.170800000002
2013-02-22,1,27,1692.6835999999996
2013-02-22,1,28,716.0756
2013-02-22,1,29,5636.737400000004
2013-02-22,1,30,3517.55
2013-02-22,1,31,1953.8936999999994
2013-02-22,1,32,8054.966700000003
2013-02-22,1,33,6865.305000000006
2013-02-22,1,34,14513.914499999992
2013-02-22,1,35,2442.011200000002
2013-02-22,1,36,1181.5876000000007
2013-02-22,1,37,2733.6083000000012
2013-02-22,1,38,81488.32390000002
2013-02-22,1,40,62941.09529999997
2013-02-22,1,41,662.2602000000003
2013-02-22,1,42,8154.567899999999
2013-02-22,1,44,5321.933800000004
2013-02-22,1,45,19.722000000000023
2013-02-22,1,46,20790.578399999988
2013-02-22,1,48,1804.1498
2013-02-22,1,49,12838.63480000001
2013-02-22,1,52,1924.3065000000001
2013-02-22,1,54,59.029200000000046
2013-02-22,1,55,12727.027900000005
2013-02-22,1,56,3923.0844999999986
2013-02-22,1,58,3039.0568999999996
2013-02-22,1,59,188.83449999999985
2013-02-22,1,60,818.5940000000004
2013-02-22,1,67,7649.339200000001
2013-02-22,1,71,4565.1579
2013-02-22,1,72,63930.27950000004
2013-02-22,1,74,11905.648200000001
2013-02-22,1,79,31288.07750000003
2013-02-22,1,80,18529.871599999995
2013-02-22,1,81,30419.717100000005
2013-02-22,1,82,19909.786499999995
2013-02-22,1,83,6313.820700000002
2013-02-22,1,85,2964.8230000000012
2013-02-22,1,87,51928.16100000001
2013-02-22,1,90,84739.39080000002
2013-02-22,1,91,62272.596499999985
2013-02-22,1,92,100000.0
2013-02-22,1,93,72549.03409999995
2013-02-22,1,94,65348.62560000002
2013-02-22,1,95,100000.0
2013-02-22,1,96,32664.520199999984
2013-02-22,1,97,34626.16049999999
2013-02-22,1,98,13318.118099999996
2013-03-01,1,1,20672.743299999987
2013-03-01,1,2,48866.82830000001
2013-03-01,1,3,11514.548399999998
2013-03-01,1,4,37178.51369999998
2013-03-01,1,5,27901.012700000007
2013-03-01,1,6,3992.7312
2013-03-01,1,7,17572.259299999998
2013-03-01,1,8,38727.63719999998
2013-03-01,1,9,28723.81270000001
2013-03-01,1,10,34696.185099999995
2013-03-01,1,11,23509.20359999999
2013-03-01,1,12,9155.736599999987
2013-03-01,1,13,39607.58709999998
2013-03-01,1,14,16600.94810000001
2013-03-01,1,16,18184.516600000003
2013-03-01,1,17,10310.0878
2013-03-01,1,18,1186.3076999999987
2013-03-01,1,19,1226.6751999999997
2013-03-01,1,20,6062.9754
2013-03-01,1,21,7793.220499999999
2013-03-01,1,22,10342.258299999996
2013-03-01,1,23,22012.418500000018
2013-03-01,1,24,6260.047199999998
2013-03-01,1,25,12219.386999999999
2013-03-01,1,26,6909.5626
2013-03-01,1,27,1573.3566999999998
2013-03-01,1,28,717.8228999999999
2013-03-01,1,29,5510.289000000002
2013-03-01,1,30,3985.490799999998
2013-03-01,1,31,2065.4163
2013-03-01,1,32,7482.424000000003
2013-03-01,1,33,5800.785999999997
2013-03-01,1,34,12195.516100000003
2013-03-01,1,35,2559.4626000000017
2013-03-01,1,36,1063.8297999999998
2013-03-01,1,37,3202.480400000001
2013-03-01,1,38,84109.67709999993
2013-03-01,1,40,65459.87150000006
2013-03-01,1,41,669.7616000000002
2013-03-01,1,42,8223.656100000002
2013-03-01,1,44,4192.934899999998
2013-03-01,1,46,20508.925899999977
2013-03-01,1,47,-259.4114
2013-03-01,1,48,996.7
2013-03-01,1,49,12818.068100000008
2013-03-01,1,52,1928.5923
2013-03-01,1,54,22.459600000000012
2013-03-01,1,55,14180.1092
2013-03-01,1,56,7164.7899
2013-03-01,1,58,4108.1525999999985
2013-03-01,1,59,282.0423
2013-03-01,1,60,1266.200000000001
2013-03-01,1,67,6243.121800000002
2013-03-01,1,71,3482.941099999997
2013-03-01,1,72,53646.77330000003
2013-03-01,1,74,11922.149399999997
2013-03-01,1,79,38451.291899999975
2013-03-01,1,80,18787.047400000003
2013-03-01,1,81,30725.744200000012
2013-03-01,1,82,20662.034499999994
2013-03-01,1,83,7768.9527
2013-03-01,1,85,2962.9931000000006
2013-03-01,1,87,60158.63239999998
2013-03-01,1,90,86228.16230000004
2013-03-01,1,91,63081.2506
2013-03-01,1,92,100000.0
2013-03-01,1,93,70858.33120000004
2013-03-01,1,94,65261.732600000025
2013-03-01,1,95,100000.0
2013-03-01,1,96,31128.676799999994
2013-03-01,1,97,34260.55719999998
2013-03-01,1,98,12256.635299999998
2013-03-08,1,1,21926.096999999983
2013-03-08,1,2,48032.2404
2013-03-08,1,3,11693.120799999999
2013-03-08,1,4,39880.878199999985
2013-03-08,1,5,27053.198200000003
2013-03-08,1,6,3787.007899999999
2013-03-08,1,7,18379.359899999996
2013-03-08,1,8,38405.481499999994
2013-03-08,1,9,30136.27520000002
2013-03-08,1,10,33268.5837
2013-03-08,1,11,26775.02060000001
2013-03-08,1,12,9209.075999999994
2013-03-08,1,13,39422.275399999984
2013-03-08,1,14,15620.171799999996
2013-03-08,1,16,22868.141099999997
2013-03-08,1,17,10060.231700000002
2013-03-08,1,18,1299.5580999999995
2013-03-08,1,19,1155.9929
2013-03-08,1,20,4414.952500000002
2013-03-08,1,21,7483.598499999998
2013-03-08,1,22,9784.572899999997
2013-03-08,1,23,20913.125000000004
2013-03-08,1,24,4616.025600000002
2013-03-08,1,25,11470.974699999997
2013-03-08,1,26,6943.285500000003
2013-03-08,1,27,1527.6439
2013-03-08,1,28,682.1218000000002
2013-03-08,1,29,5123.291100000003
